IndividualID,Date,Experiment1,Experiment2,Experiment3,Phase,Phase2,DPI,Sex,Weight_with_bag,BdLoad_1_Capture,BdLoad,BsalLoad,Shedding_coded,Shedding,Crickets,Other,Death,Death_revised,Death_censor,Complete_Experiment1,DiedExp1,BdExposed
GP30,10/28/16,Bd_ONLY,JEL423,JEL423,6_Experiment3,6_Experiment3,18,NA,1.89,6.5,0,15.28868972,notvisible,NA,NA,NA,NA,,0,No,NA,yes
SD7,10/28/16,Bd_ONLY,ALKL1,ALKL1,6_Experiment3,6_Experiment3,18,NA,1.98,0,0,10.00118303,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
SD3,8/8/2016,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,14,NA,1.73,0,0,782.4944116,yes,dark_hand_limbs,NA,NA,NA,dead,0,No,NA,no
SD3,8/10/2016,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,16,NA,NA,0,0,171.025236,notvisible,NA,NA,NA,NA,dead,0,No,NA,no
GP36,10/28/16,Bd_BsalLater,JEL648,JEL648,6_Experiment3,6_Experiment3,18,NA,2.24,15.5,0,19.18509856,notvisible,NA,NA,lethargic,NA,,0,No,NA,yes
GP5,10/28/16,Bd_ONLY,JEL648,JEL648,6_Experiment3,6_Experiment3,18,NA,2.34,85.8,0,6.570317412,notvisible,NA,NA,NA,NA,,0,No,NA,yes
GP11,10/28/16,Bd_Bsal,JEL423,JEL423,6_Experiment3,6_Experiment3,18,NA,2.29,0,0,1.170383173,notvisible,NA,NA,NA,NA,,0,No,NA,no
SD1,10/28/16,Bd_ONLY,JEL423,JEL423,6_Experiment3,6_Experiment3,18,NA,1.67,0,0,380.7268414,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP7,10/31/16,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,99,NA,2.75,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
SD2,10/31/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,99,NA,2.57,52.32,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP3,10/31/16,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,99,NA,2.22,9.6,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP2,10/31/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,99,NA,2.11,0,3508.403426,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,no
GP23,10/31/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,99,NA,2.05,7.4,3125.48979,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP36,10/31/16,Bd_BsalLater,JEL648,JEL648,6_Experiment3,6_Experiment3,21,NA,2.16,15.5,0,9.478777472,notvisible,NA,NA,NA,NA,,0,No,NA,yes
GP22,10/31/16,Bd_ONLY,ALKL1,ALKL1,6_Experiment3,6_Experiment3,21,NA,1.94,0,0,54.60680463,notvisible,NA,NA,NA,NA,,0,No,NA,no
FS9,10/31/16,Bd_Bsal,ALKL1,ALKL1,6_Experiment3,6_Experiment3,21,NA,2.89,130.8,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
SD4,10/31/16,Bd_Bsal,JEL648,JEL648,6_Experiment3,6_Experiment3,21,NA,1.57,0,0,43.36826167,yes,shed_whole_piece,NA,NA,NA,,0,No,NA,no
GP28,10/31/16,Bd_ONLY,JEL423,JEL423,6_Experiment3,6_Experiment3,21,NA,1.64,86.2,21.53232076,10604.41266,notvisible,NA,NA,"black_hands,_smelly,_black_mass_on_tail",NA,,0,No,NA,yes
SD3,8/15/16,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,21,NA,1.83,0,0,876.83489,notvisible,NA,NA,NA,NA,dead,0,No,NA,no
SD3,8/23/16,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,29,NA,1.72,0,0,1640.974188,yes,shedding_dark_hands/feet,NA,NA,NA,dead,0,No,NA,no
GP11,10/31/16,Bd_Bsal,JEL423,JEL423,6_Experiment3,6_Experiment3,21,NA,2.33,0,0,22.72137433,yes,shed,NA,NA,NA,,0,No,NA,no
SD1,10/31/16,Bd_ONLY,JEL423,JEL423,6_Experiment3,6_Experiment3,21,NA,1.63,0,0,148.4103426,yes,shed,NA,NA,NA,,0,No,NA,no
GP5,10/31/16,Bd_ONLY,JEL648,JEL648,6_Experiment3,6_Experiment3,21,NA,2.27,85.8,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
GP30,10/31/16,Bd_ONLY,JEL423,JEL423,6_Experiment3,6_Experiment3,21,NA,1.83,6.5,0,5.213242091,yes,shed,NA,NA,NA,,0,No,NA,yes
FS8,10/31/16,Bsal_ONLY,JEL423,JEL423,6_Experiment3,6_Experiment3,21,NA,2.06,0,0,1.640432412,notvisible,NA,NA,NA,NA,alive,0,No,NA,no
GP8,10/31/16,Bd_ONLY,JEL648,JEL648,6_Experiment3,6_Experiment3,21,NA,2,0,0,165.6698319,yes,shed,NA,NA,NA,,0,No,NA,no
GP21,10/31/16,Bsal_BdLater,ALKL1,ALKL1,6_Experiment3,6_Experiment3,21,NA,1.88,0,0,18.79717882,yes,shed,NA,NA,NA,,0,No,NA,no
SD7,10/31/16,Bd_ONLY,ALKL1,ALKL1,6_Experiment3,6_Experiment3,21,NA,1.95,0,0,42.3063154,notvisible,NA,NA,lethargic,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
GP7,11/7/2016,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,106,NA,2.63,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
GP23,11/7/2016,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,106,NA,2.14,7.4,47.011,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
SD2,11/7/2016,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,106,NA,2.42,52.32,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP3,11/7/2016,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,106,NA,2.04,9.6,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP2,11/7/2016,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,106,NA,1.88,0,11939,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,no
GP28,11/7/2016,Bd_ONLY,JEL423,JEL423,6_Experiment3,6_Experiment3,28,NA,2,86.2,0,1282.629242,notvisible,NA,NA,NA,found_dead_11/7/2016,,1,No,NA,yes
SD4,11/7/2016,Bd_Bsal,JEL648,JEL648,6_Experiment3,6_Experiment3,28,NA,1.58,0,0,4865.353986,notvisible,NA,yes,NA,NA,,0,No,NA,no
GP22,11/7/2016,Bd_ONLY,ALKL1,ALKL1,6_Experiment3,6_Experiment3,28,NA,2,0,0,76.74485851,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP36,11/7/2016,Bd_BsalLater,JEL648,JEL648,6_Experiment3,6_Experiment3,28,NA,2.13,15.5,0,69.76691193,notvisible,NA,NA,NA,NA,,0,No,NA,yes
FS9,11/7/2016,Bd_Bsal,ALKL1,ALKL1,6_Experiment3,6_Experiment3,28,NA,2.96,130.8,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
GP21,11/7/2016,Bsal_BdLater,ALKL1,ALKL1,6_Experiment3,6_Experiment3,28,NA,1.86,0,0,303.3526523,yes,shed,NA,NA,NA,,0,No,NA,no
SD7,11/7/2016,Bd_ONLY,ALKL1,ALKL1,6_Experiment3,6_Experiment3,28,NA,2,0,0,340.412876,yes,shed,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
FS8,11/7/2016,Bsal_ONLY,JEL423,JEL423,6_Experiment3,6_Experiment3,28,NA,2.03,0,0,91.76875284,notvisible,NA,NA,NA,NA,alive,0,No,NA,no
GP30,11/7/2016,Bd_ONLY,JEL423,JEL423,6_Experiment3,6_Experiment3,28,NA,1.78,6.5,0,207.0927068,yes,shed,NA,NA,NA,,0,No,NA,yes
GP8,11/7/2016,Bd_ONLY,JEL648,JEL648,6_Experiment3,6_Experiment3,28,NA,1.93,0,0,2352.821224,yes,shed,NA,NA,NA,,0,No,NA,no
GP5,11/7/2016,Bd_ONLY,JEL648,JEL648,6_Experiment3,6_Experiment3,28,NA,2.75,85.8,0,3.618447904,notvisible,NA,NA,NA,NA,,0,No,NA,yes
SD1,11/7/2016,Bd_ONLY,JEL423,JEL423,6_Experiment3,6_Experiment3,28,NA,1.61,0,0,1772.56455,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP11,11/7/2016,Bd_Bsal,JEL423,JEL423,6_Experiment3,6_Experiment3,28,NA,2.18,0,0,92.27983675,yes,shed,NA,smelly,NA,,0,No,NA,no
SD3,8/30/16,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,36,NA,1.75,0,0,2966.484693,notvisible,NA,NA,reddening,NA,dead,0,No,NA,no
SD3,9/5/2016,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,41,NA,1.75,0,0,18273.14215,yes,dark_hands,NA,NA,NA,dead,0,No,NA,no
SD9,11/7/2016,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,106,NA,2.89,0,0,16771.57416,notvisible,NA,NA,NA,found_dead_11/7/16,,1,completed_coinfectionexp1,DiedExp1,no
GP16,11/7/2016,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,106,NA,2.23,13.5,0,11241.16205,notvisible,NA,NA,NA,found_dead_11/7/16,,1,completed_coinfectionexp1,DiedExp1,yes
GP2,11/14/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,113,NA,1.89,0,1366.75,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,no
GP3,11/14/16,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,113,NA,2.17,9.6,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP7,11/14/16,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,113,NA,2.57,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
GP23,11/14/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,113,NA,2.21,7.4,2420,0,yes,shed,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
SD2,11/14/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,113,NA,2.71,52.32,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP22,11/14/16,Bd_ONLY,ALKL1,ALKL1,6_Experiment3,6_Experiment3,35,NA,2,0,0,40.79783217,notvisible,NA,NA,NA,NA,,0,No,NA,no
SD4,11/14/16,Bd_Bsal,JEL648,JEL648,6_Experiment3,6_Experiment3,35,NA,1.51,0,0,1763.280581,notvisible,NA,NA,NA,NA,,0,No,NA,no
SD3,9/12/2016,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,48,NA,1.82,0,0,3451.81223,notvisible,NA,NA,NA,NA,dead,0,No,NA,no
SD1,11/14/16,Bd_ONLY,JEL423,JEL423,6_Experiment3,6_Experiment3,35,NA,1.57,0,0,1230.294072,yes,shed,yes,stinky,NA,,0,No,NA,no
FS9,11/14/16,Bd_Bsal,ALKL1,ALKL1,6_Experiment3,6_Experiment3,35,NA,2.88,130.8,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
SD7,11/14/16,Bd_ONLY,ALKL1,ALKL1,6_Experiment3,6_Experiment3,35,NA,1.95,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
GP21,11/14/16,Bsal_BdLater,ALKL1,ALKL1,6_Experiment3,6_Experiment3,35,NA,1.8,0,0,687.6829668,notvisible,NA,yes,NA,NA,,0,No,NA,no
GP36,11/14/16,Bd_BsalLater,JEL648,JEL648,6_Experiment3,6_Experiment3,35,NA,2.25,15.5,0,19.97955936,notvisible,NA,NA,NA,NA,,0,No,NA,yes
GP30,11/14/16,Bd_ONLY,JEL423,JEL423,6_Experiment3,6_Experiment3,35,NA,1.76,6.5,0,241.1179027,notvisible,NA,NA,NA,NA,,0,No,NA,yes
GP11,11/14/16,Bd_Bsal,JEL423,JEL423,6_Experiment3,6_Experiment3,35,NA,2.14,0,0,795.6462006,yes,shedding,yes,NA,NA,,0,No,NA,no
FS8,11/14/16,Bsal_ONLY,JEL423,JEL423,6_Experiment3,6_Experiment3,35,NA,2.07,0,0,0,notvisible,NA,NA,NA,NA,alive,0,No,NA,no
SD3,9/19/16,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,55,NA,1.79,0,0,35869.23597,notvisible,NA,NA,NA,NA,dead,0,No,NA,no
GP5,11/14/16,Bd_ONLY,JEL648,JEL648,6_Experiment3,6_Experiment3,35,NA,2.39,85.8,0,3.920581191,notvisible,NA,NA,NA,NA,,0,No,NA,yes
GP21,11/17/16,Bsal_BdLater,ALKL1,ALKL1,6_Experiment3,6_Experiment3,38,NA,NA,0,0,3996.317435,notvisible,NA,NA,NA,found_dead_11/17/2016,,1,No,NA,no
GP11,11/18/16,Bd_Bsal,JEL423,JEL423,6_Experiment3,6_Experiment3,39,NA,NA,0,0,29793.33062,notvisible,NA,NA,NA,euthanized_on_11/18/2016,,1,No,NA,no
GP8,11/11/2016,Bd_ONLY,JEL648,JEL648,6_Experiment3,6_Experiment3,32,NA,NA,0,0,395203.5355,notvisible,NA,NA,NA,found_dead_11/11/2016,,1,No,NA,no
GP24,11/17/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,116,NA,NA,184.1006118,33608.44,0,notvisible,NA,NA,NA,found_dead_11/17/2016,,1,completed_coinfectionexp1,DiedExp1,yes
SD5,10/4/2016,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,72,NA,NA,0,0,428.0885312,notvisible,NA,NA,NA,Euthanized_on_10/4/2016,,0,completed_coinfectionexp1,DiedExp1,no
GP23,11/21/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,120,NA,2.18,7.4,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP7,11/21/16,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,120,NA,2.44,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
GP2,11/21/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,120,NA,1.73,0,7819.17,0,yes,shedding,yes,NA,NA,,0,completed_coinfectionexp1,DiedExp1,no
GP3,11/21/16,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,120,NA,2.07,9.6,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
SD2,11/21/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,120,NA,NA,52.32,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS9,11/21/16,Bd_Bsal,ALKL1,ALKL1,6_Experiment3,6_Experiment3,42,NA,2.93,130.8,10.91,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
SD3,9/26/16,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,64,NA,1.73,0,0,70.41,notvisible,NA,NA,NA,NA,dead,0,No,NA,no
GP36,11/21/16,Bd_BsalLater,JEL648,JEL648,6_Experiment3,6_Experiment3,42,NA,2.11,15.5,0,98.44617136,notvisible,NA,NA,NA,NA,,0,No,NA,yes
SD1,11/21/16,Bd_ONLY,JEL423,JEL423,6_Experiment3,6_Experiment3,42,NA,1.59,0,0,6941.695519,yes,shed,NA,NA,NA,,0,No,NA,no
GP30,11/21/16,Bd_ONLY,JEL423,JEL423,6_Experiment3,6_Experiment3,42,NA,1.88,6.5,0,4170.125881,notvisible,NA,NA,NA,NA,,0,No,NA,yes
GP22,11/21/16,Bd_ONLY,ALKL1,ALKL1,6_Experiment3,6_Experiment3,42,NA,1.95,0,0,233.7095557,notvisible,NA,NA,NA,NA,,0,No,NA,no
SD4,11/21/16,Bd_Bsal,JEL648,JEL648,6_Experiment3,6_Experiment3,42,NA,1.8,0,0,12483.37328,notvisible,NA,NA,NA,NA,,0,No,NA,no
SD7,11/21/16,Bd_ONLY,ALKL1,ALKL1,6_Experiment3,6_Experiment3,42,NA,1.87,0,0,740.509567,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
GP5,11/21/16,Bd_ONLY,JEL648,JEL648,6_Experiment3,6_Experiment3,42,NA,2.24,85.8,0,182.738061,notvisible,NA,NA,NA,NA,,0,No,NA,yes
SD3,9/29/16,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,67,NA,NA,0,0,0,notvisible,NA,NA,NA,Euthanized_9/29/16,dead,0,No,NA,no
FS8,11/21/16,Bsal_ONLY,JEL423,JEL423,6_Experiment3,6_Experiment3,42,NA,1.94,0,0,368.7291525,notvisible,NA,NA,NA,NA,alive,0,No,NA,no
GP23,11/28/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,127,NA,2.02,7.4,60.429,0,notvisible,NA,NA,NA,Euthanized_end_exp_12.2.2016,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP7,11/28/16,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,127,NA,2.38,0,0,0,yes,shedding,NA,NA,Euthanized_end_exp_12.2.2016,,0,completed_coinfectionexp1,SurvivedExp1,no
SD2,11/28/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,127,NA,2.35,52.32,0,0,notvisible,NA,NA,NA,Euthanized_end_exp_12.2.2016,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP3,11/28/16,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,127,NA,2.09,9.6,0,0,notvisible,NA,NA,NA,Euthanized_end_exp_12.2.2016,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP2,11/28/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,127,NA,1.73,0,70851,0,yes,shedding_lots,NA,NA,found_dead_11/29/2016,,1,completed_coinfectionexp1,DiedExp1,no
GP36,11/28/16,Bd_BsalLater,JEL648,JEL648,6_Experiment3,6_Experiment3,49,NA,2.02,15.5,29.391,181.8274889,notvisible,NA,NA,NA,Euthanized_end_exp_12.2.2016,,0,No,NA,yes
GP5,11/28/16,Bd_ONLY,JEL648,JEL648,6_Experiment3,6_Experiment3,49,NA,2.21,85.8,0,2061.495451,notvisible,NA,NA,NA,Euthanized_end_exp_12.2.2016,,0,No,NA,yes
SD4,11/28/16,Bd_Bsal,JEL648,JEL648,6_Experiment3,6_Experiment3,49,NA,1.57,0,0,1539.532059,notvisible,NA,NA,NA,Euthanized_end_exp_12.2.2016,,0,No,NA,no
GP22,11/28/16,Bd_ONLY,ALKL1,ALKL1,6_Experiment3,6_Experiment3,49,NA,2.07,0,0,711.8,notvisible,NA,NA,NA,Euthanized_end_exp_12.2.2016,,0,No,NA,no
FS9,11/28/16,Bd_Bsal,ALKL1,ALKL1,6_Experiment3,6_Experiment3,49,NA,2.98,130.8,0,0,notvisible,NA,NA,NA,Euthanized_end_exp_12.2.2016,,0,No,NA,yes
SD7,11/28/16,Bd_ONLY,ALKL1,ALKL1,6_Experiment3,6_Experiment3,49,NA,2.1,0,0,197.87,notvisible,NA,NA,NA,Euthanized_end_exp_12.2.2016,,0,completed_coinfectionexp1,SurvivedExp1,no
SD1,11/28/16,Bd_ONLY,JEL423,JEL423,6_Experiment3,6_Experiment3,49,NA,1.55,0,0,3833.4,notvisible,NA,NA,NA,Euthanized_end_exp_12.2.2016,,0,No,NA,no
GP30,11/28/16,Bd_ONLY,JEL423,JEL423,6_Experiment3,6_Experiment3,49,NA,1.69,6.5,0,8558.9,notvisible,NA,NA,NA,Euthanized_end_exp_12.2.2016,,0,No,NA,yes
FS8,11/28/16,Bsal_ONLY,JEL423,JEL423,6_Experiment3,6_Experiment3,49,NA,2.11,0,0,87.925,notvisible,NA,NA,NA,Euthanized_end_exp_12.2.2016,alive,0,No,NA,no
SD6,11/28/16,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,127,NA,2.09,0,0,0,notvisible,NA,NA,NA,Euthanized_end_exp_12.1.2016,,0,completed_coinfectionexp1,SurvivedExp1,no
SD8,11/28/16,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,127,NA,1.49,0,0,0,notvisible,NA,NA,NA,Euthanized_end_exp_12.1.2016,,0,completed_coinfectionexp1,SurvivedExp1,no
GP18,11/28/16,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,127,NA,2.18,75.1,0,0,notvisible,NA,NA,NA,Euthanized_end_exp_12.1.2016,alive,0,completed_coinfectionexp1,SurvivedExp1,yes
GP40,11/28/16,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,127,NA,1.81,12.24,0,0,notvisible,NA,NA,NA,Euthanized_end_exp_12.1.2016,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP9,11/28/16,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,127,NA,1.92,0,0,0,notvisible,NA,NA,NA,Euthanized_end_exp_12.1.2016,,0,completed_coinfectionexp1,SurvivedExp1,no
GP14,11/28/16,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,127,NA,2.08,18.71,0,0,notvisible,NA,NA,NA,Euthanized_end_exp_12.1.2016,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS14,11/28/16,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,127,NA,2.38,0,0,0,yes,shedding,NA,NA,Euthanized_end_exp_12.1.2016,,0,completed_coinfectionexp1,SurvivedExp1,no
SD10,11/28/16,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,127,NA,2.03,5.91,0,0,notvisible,NA,NA,NA,Euthanized_end_exp_12.1.2016,alive,0,completed_coinfectionexp1,SurvivedExp1,yes
FS11,11/28/16,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,127,NA,2.2,2261.44,0,0,notvisible,NA,NA,NA,Euthanized_end_exp_12.1.2016,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP4,11/28/16,Bd_ONLY,None,None,3_Experiment1,3_Experiment1,127,NA,2.29,12.2,0,0,notvisible,NA,NA,NA,Euthanized_end_exp_12.1.2016,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS15,11/28/16,Bd_ONLY,None,None,3_Experiment1,3_Experiment1,127,NA,2.08,2763.1,0,0,notvisible,NA,NA,NA,Euthanized_end_exp_12.1.2016,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP25,11/28/16,Bd_ONLY,None,None,3_Experiment1,3_Experiment1,127,NA,1.89,0,0,0,notvisible,NA,NA,NA,Euthanized_end_exp_12.1.2016,,0,completed_coinfectionexp1,SurvivedExp1,no
GP17,11/28/16,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,127,NA,2.03,56.7,0,0,notvisible,NA,NA,NA,Euthanized_end_exp_12.1.2016,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS13,11/28/16,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,127,NA,1.53,293.45,0,0,notvisible,NA,NA,NA,Euthanized_end_exp_12.1.2016,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP20,11/28/16,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,127,NA,1.91,3.91,0,0,notvisible,NA,NA,NA,Euthanized_end_exp_12.1.2016,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS19,11/28/16,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,127,NA,1.68,9147.3,0,0,notvisible,NA,NA,NA,Euthanized_end_exp_12.1.2016,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP39,11/28/16,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,127,NA,1.92,0,0,361.96,yes,shedding,NA,NA,Euthanized_end_exp_12.1.2016,,0,completed_coinfectionexp1,SurvivedExp1,no
GP15,11/28/16,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,127,NA,2.09,23.2,0,0,notvisible,NA,NA,NA,Euthanized_end_exp_12.1.2016,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS1,11/28/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,127,NA,2,196.63,4256.5,0,yes,shed,NA,NA,Euthanized_end_exp_12.2.2016,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP29,11/28/16,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,127,NA,1.79,0,0,0,notvisible,NA,NA,NA,Euthanized_end_exp_12.1.2016,,0,completed_coinfectionexp1,SurvivedExp1,no
GP27,11/28/16,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,127,NA,1.8,20.53,0,0,notvisible,NA,NA,NA,Euthanized_end_exp_12.1.2016,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS2,11/28/16,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,127,NA,2.07,168.62,0,0,notvisible,NA,NA,NA,Euthanized_end_exp_12.1.2016,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP1,11/28/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,127,NA,1.88,2.76,4.32,0,notvisible,NA,NA,NA,Euthanized_end_exp_12.1.2016,,0,completed_coinfectionexp1,SurvivedExp1,yes
SD7,9/23/16,Bd_ONLY,ALKL1,ALKL1,5_BeforeExp3,4_Experiment2,31,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
